38.8863 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
38.8880 	INFO 	Loaded monitor calibration from ['2024_08_09 11:23']
39.1792 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x12c846cb0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x12c846d10>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x12c846ec0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x12c92bca0>, multiSample=False, name='window1', numSamples=2, pos=[520.0, 300.0], screen=0, size=array([1600, 1200]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
39.1793 	EXP 	window1: backgroundImage = ''
39.1793 	EXP 	window1: backgroundFit = 'none'
39.1795 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12c846b90>
39.1797 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12c846b90>
39.1843 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12c846b90>
39.1851 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12c846b90>
39.1923 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.1932 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.1942 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.1955 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.1969 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.1976 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.1986 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.1999 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2003 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2008 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2018 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2027 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2035 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2044 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2052 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2062 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2072 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2077 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2083 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2096 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2101 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2105 	DEBUG 	Uploading Texture Font fontname to graphics card
39.2131 	DEBUG 	Upload of Texture Font fontname complete
39.2150 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12c846b90>
39.2152 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12c846b90>
39.2160 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12c846b90>
39.2167 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12c846b90>
39.2221 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2234 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2245 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.2248 	DEBUG 	Uploading Texture Font fontname to graphics card
39.2258 	DEBUG 	Upload of Texture Font fontname complete
39.2282 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
39.2282 	EXP 	window1: recordFrameIntervals = False
40.6663 	EXP 	window1: recordFrameIntervals = True
40.9043 	WARNING 	t of last frame was 28.68ms (=1/34)
41.4378 	WARNING 	t of last frame was 28.66ms (=1/34)
41.6234 	WARNING 	t of last frame was 28.80ms (=1/34)
41.7231 	WARNING 	t of last frame was 30.70ms (=1/32)
42.0887 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

42.0902 	EXP 	window1: mouseVisible = False
42.0908 	EXP 	window1: mouseVisible = False
42.0910 	EXP 	window1: mouseVisible = False
42.0924 	EXP 	window1: mouseVisible = False
42.0936 	EXP 	window1: mouseVisible = False
