47.4808 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
47.4822 	INFO 	Loaded monitor calibration from ['2024_08_09 11:23']
47.7901 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x12ee2f430>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x12ee2f490>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x12ee2f640>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x12eee3bb0>, multiSample=False, name='window1', numSamples=2, pos=[520.0, 300.0], screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
47.7902 	EXP 	window1: backgroundImage = ''
47.7902 	EXP 	window1: backgroundFit = 'none'
47.7906 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12ee2f310>
47.7910 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12ee2f310>
47.7998 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12ee2f310>
47.8012 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12ee2f310>
47.8350 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8364 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8377 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8393 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8410 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8418 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8431 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8451 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8457 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8464 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8479 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8491 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8502 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8514 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8524 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8536 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8548 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8555 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8562 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8577 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8583 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8614 	DEBUG 	Uploading Texture Font fontname to graphics card
47.8645 	DEBUG 	Upload of Texture Font fontname complete
47.8667 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12ee2f310>
47.8669 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12ee2f310>
47.8679 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12ee2f310>
47.8689 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x12ee2f310>
47.8749 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8763 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8776 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.8779 	DEBUG 	Uploading Texture Font fontname to graphics card
47.8789 	DEBUG 	Upload of Texture Font fontname complete
47.8817 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
47.8818 	EXP 	window1: recordFrameIntervals = False
48.1870 	EXP 	window1: recordFrameIntervals = True
48.2510 	WARNING 	t of last frame was 26.54ms (=1/37)
48.6517 	WARNING 	t of last frame was 28.31ms (=1/35)
48.9203 	WARNING 	t of last frame was 31.15ms (=1/32)
49.2350 	WARNING 	t of last frame was 28.76ms (=1/34)
49.3515 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
49.7185 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

49.7202 	EXP 	window1: mouseVisible = False
49.7210 	EXP 	window1: mouseVisible = False
49.7213 	EXP 	window1: mouseVisible = False
49.7227 	EXP 	window1: mouseVisible = False
49.7237 	EXP 	window1: mouseVisible = False
49.7312 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
49.7321 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
49.7335 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
49.7353 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
49.7370 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
49.7387 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
49.7395 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
49.7409 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
49.7425 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
49.7439 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
49.7444 	DEBUG 	Uploading Texture Font fontname to graphics card
49.7481 	DEBUG 	Upload of Texture Font fontname complete
